title,estateType,expireAfter,project,province,district,ward,street,numberOfRoom,description,image,detail,price,area,contact,transaction,addressDetail,lat,lng
"
Bán nhanh căn hộ Saigon Royal 81m2, giá 5.5 tỷ loại 2 phòng ngủ, 2 toilet. LH 0899466699
",2,365,,1,16,,,2,"
Bán căn hộ Saigon Royal - Novaland - Quận 4.Thông tin căn hộ cần bán.- Diện tích: 81m2 - 2 phòng ngủ - 2 toilet.- View nội khu.- Giá bán: 5.5 tỷ đã bao gồm VAT.Thông tin dự án:- Vị trí: Ngay chân cầu Mống số 34 - 35 Bến Vân Đồn, P12, Q4, TP. HCM.- Cư dân dễ dàng đi bộ 1 phút - 5 phút đến Bến Nhà Rồng, UBND thành phố, ngân hàng nhà nước, chợ Bến Thành.- Mọi thông tin liên hệ: 0899466699 Ms. Tuyết (Zalo, viber).- Email: tuyetnguyen.nhatrungtam@gmail.com.
",https://file4.batdongsan.com.vn/resize/745x510/2020/01/08/20200108143722-28c5_wm.jpg,,5500,81,,6,,10.7674293518066,106.704132080078
"
Cần bán gấp đất biệt thự KDC Trung Sơn rẻ nhất thị trường chỉ 79tr/m2, LH C. Duyên 0931017279
",5,365,,1,1,,,,"
Chính chủ cần bán gấp biệt thự KDC Trung sơn. DT 444m2, nằm trong KDC sầm uất, vị trí cực đẹp.Gía chỉ 79 triệu/m2(cho khách thiện chí mua nhanh).Sổ hồng chính chủ thiện chí bán.Tiện xây biệt thự ở, nghỉ dưỡng.Qúy khách có nhu cầu xin liên hệ: Chị Duyên 0931017279, 0936787279.
",,,35076,444,,6,,,
"
Trực tiếp chủ đầu tư Gamuda: Trả chậm 24 tháng không lãi, chiết khấu 5%, đóng 30% nhận nhà
",2,365,,2,38,,,3,"
* Chủ đầu tư: Công ty TNHH Gamuda Land Việt Nam.* Mua trực tiếp chủ đầu tư, không qua môi giới, không giá chênh.* Ưu đãi: Trả chậm 2 năm không lãi suất.* Chiết khấu 5 %.- Liên hệ: 0948.818.996. (bấm hiện số).* Gồm 3 block A - B - C chung khối đế.- Mặt đứng khối đế có hệ thống lam chắn nắng, với ý tưởng lượn sóng có nhịp điệu, tạo nên điểm nhấn cho công trình cũng như khu đô thị.- Ba sảnh chính cho ba tháp căn hộ với khu vực sảnh đón ô tô có thể tiếp cận thuận lợi với hệ mái kính lớn như các tổ hợp khách sạn 5*.- Khu vực bán lẻ và trung tâm mua sắm ở tầng 1, cửa hàng và khu vực ăn uống tạo ra một cuộc sống đô thị sống động, hấp dẫn và năng động.- Không gian sinh hoạt cộng đồng vô cùng ấn tượng bởi không gian cây xanh và mặt nước gồm: 1 bể bơi vô cực, 1 bể bơi cho trẻ em, khu vườn thượng uyển, phòng tập gym, khu sân chơi, khu cafe trong nhà và ngoài trời, thư viện chung với hàng vạn đầu sách, được đặt tại tầng 5 và tầng mái của tòa nhà.Tầng hầm: Khu vực để xe máy và kỹ thuật của tòa nhà.Tầng 2, 3 và 4: Khu vực để xe ô tô. (Chủ đầu tư cam kết mỗi căn hộ 1 chỗ để ô tô và 2 chỗ để xe máy, điều mà các chung cư khác không có được).Tầng 5: Căn hộ, tiện ích cho tòa nhà và cảnh quan ngoài trời.Tầng 5 - 35: Tầng căn hộ.Riêng tầng 20 được thiết kế 1 phần làm khu vực lánh nạn khi có sự cố xảy ra trong tòa nhà, thang máy tự động di chuyển đến tầng này.Chỉ có 11 căn/ sàn/ block với 6 thang máy/ block.Các loại căn hộ đa dạng với nhiều mẫu ban công, logia và sân vườn:Căn 2 PN: 74m2 - 76m2.Căn 3 PN: 93m2 - 106m2.Căn penthouse: Chỉ có 15 căn/ 3 block, có hệ thống thang máy sử dụng riêng 150m2 - 220m2.Thiết kế: 942 chỗ đỗ xe/ tổng số 927 căn hộ, đảm bảo mỗi căn hộ có 1 chỗ đỗ xe ô tô và 2 chỗ đỗ xe máy.Hệ thống khóa điện tử thông minh, smart home đẳng cấp.Hệ thống báo cháy hiện đại.* Chính sách bán hàng:- Chiết khấu tới 5% giá trị căn hộ trừ trực tiếp vào giá trị hợp đồng.- Thanh toán 30% nhận nhà, 70% còn lại trả chậm trong 24 tháng không lãi suất.- Tặng gói nội thất trị giá 20 triệu.* Tiện ích:+ Trường học quốc tế SIS Singapore.+ Trường công lập cấp 1 + cấp 2.+ Trung tâm thương mại và dịch vụ.+ Câu lạc bộ Gamuda Gardens: (Bể bơi, gym, spa, sân tennis, quán cafe, nhà hàng... ).+ Công viên khu vui chơi.+ Xe bus riêng của Gamuda để đi lên bờ hồ và các quận.+ Dịch vụ dọn dẹp nhà cửa.+ Các lớp học bơi.+ Dịch vụ tổ chức tiệc ngoài trời.+ An ninh bảo vệ 24/7.Liên hệ phòng kinh doanh Gamuda (bấm hiện số): 0948.818.996.
",https://file4.batdongsan.com.vn/resize/745x510/2020/04/25/20200425140333-da4b_wm.jpg,,0,97,,6,,20.9698810577393,105.871681213379
"
Bán nhà riêng có sân vườn, đậu ô tô thoải mái, giá đang cho thuê 40tr/tháng, ngay tại Dịch Vọng
",1,365,,2,28,,,5,"
Chị gái chuyển công tác bán gấp ngôi nhà 5 tầng ngay, đang cho thuê 40 triệu/ tháng đường Dịch Vong, Quận Cầu Giấy. Liên hệ: Minh Trí (0988.476.334).Diện tích 150m2, nhà 70m2 vuông vắn, có sân vườn, đỗ xe thoải mái. Nhà 3 mặt thoáng, không gian, ánh sáng phòng nào cũng có. Đường trước nhà 2 ô tô tránh nhau, ngõ thông thoáng,Nhà xây kiên cố 5 tầng, nhà bố trí như sau,- Tầng 1 phòng khách, bếp, wc.- Tầng 2,3 mỗi tầng 2 phòng ngủ, 2wc.- Tầng 4 có 1PN + 1 phòng Maxa, xông hơi.- Tầng 5 1 phòng thờ + sân phơi đồ.- Khuôn viên có cây ăn trái xanh mát: Sân có 2 cây cau, 1 cây tùng, 1 cây xoài cổ thụ cuối sân, trước cửa nhà là 1 cây sấu.Nhà hoàn thiện rất chất lượng, trang thiết bị đầy đủ như tủ bếp, giường, điều hoà, tủ lạnh... Muốn để lại cho bác nào có nhu cầu phù hợp.Vị trí đắc địa nằm trung tâm quận Cầu Giấy và Nam Từ Liêm, giáp trường đại học Thương Mại, Sư Phạm... Nhiều trụ sở công ty văn phòng... Giáp bến xe Mỹ Đình, chợ, siêu thị, bệnh viện...Quý khách mua chỉ việc vào thu tiền. Mỗi tháng 40 triệu/ tháng cố định. Nay gia đình có việc lên bán gấp, ai có nhu cầu mua xin liên hệ sớm. Sổ đỏ và các giấy phép có đầy đủ.Giá bán 24 tỷ. Có thương lượng hoặc cho thuê với giá 40 triệu/tháng.Liên hệ: Minh Trí (0988.476.334).
Thông tin pháp lý: Có sổ riêng
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/04/20200504160214-dae4_wm.jpg,,24000,150,,6,,21.0292025,105.7831753
"
Bán nhà phố KDC Trung Sơn, nhà mới, đẹp giá tốt chỉ 12,5 tỷ, LH A Hiền 0937777279, 0967777279
",4,365,,1,1,,,5,"
- Chính chủ cần bán gấp nhà phố KDC Trung Sơn. DT 5*20, thiết kế 1 trệt, lửng, 3 lầu, 5PN.Nhà thiết kế chắc chắn, thoáng mát, KDC kinh doanh sầm uất. Gần Q1, Q5, Q7... Nhiều tiện ích: Trường học, bệnh viện, tập gym, trung tâm thương mại...Tiện ở, mở CT, VP...Sổ hồng chính chủ thiện chí bán giá 12,5 tỷ.- Nhà phố 6*20, thiết kế 1 hầm 3 lầu, nhà thiết kế thoáng mát, mới đẹp giá 16 tỷ.KDC mát mẻ nhiều cây xanh, bao quanh là sông.Qúy khách hàng có nhu cầu xem nhà và đàm phán chính chủ xin liên hệ: A Hiền 0937777279, 0967777279.
",,,12500,100,,6,,,
"
Bán nhiều căn hộ 1, 2, 3 PN Moonlight quận Bình Tân giá rẻ
",2,365,,1,2,,,1,"
Cần bán căn hộ Moonlight Park View, Moonlight Boulevar.DT: 1pn 51 - 56m2 giá 1 tỷ 900.2PN 59 - 77m2 giá 2 tỷ 300.3 PN 80 - 96m2 giá 3 tỷ.Căn hộ sạch sẽ thoáng mát, mới bàn giao, có bảo vệ 24/24, thẻ thang máy từng tầng.Tiện ích đầy đủ, hồ bơi, công viên, siêu thị mini, trà sữa, quán cafe, ngân hàng...LH: 0914915839 (Ms. Dung).
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/04/20200504154720-c787_wm.jpg,,1900,56,,6,,10.7415552139282,106.618705749512
"
Bán nhà mặt kinh doanh phố Nguyễn Thái Học, 9 tầng, thang máy, 3 mặt thoáng, LH: 0971946899
",4,365,,2,25,,,10,"
+ Chủ cần bán gấp nhà 3 mặt kinh doanh phố Nguyễn Thái Học, diện tích: 80m2.+ Nhà 9 tầng, thang máy nhập khẩu, cửa gỗ, sàn ốp gỗ.- Tầng 1: Cho thuê cafe.- Tầng 2: 2 phòng đang chuẩn bị làm nhà hàng.- Tầng 3, 4, 5, 6: Mỗi tầng 1 phòng (thông sàn làm văn phòng).- Tầng 7, 8: Mỗi tầng 2 phòng ngủ.- Tầng 9: Phòng khách + phòng bếp.+ Nếu cho cho thuê cả nhà thấp nhất 180 triệu/tháng.+ Đã có rất nhiều nhân viên đại sứ quán nước ngoài vào hỏi thuê nhưng tôi giữ lại bán.+ Sổ đỏ chính chủ, pháp lý sạch.+ Quý khách quan tâm vui lòng liên hệ: 0971946899 (không làm việc qua trung gian).
Thông tin pháp lý: Đã có sổ đỏ.
",https://file4.batdongsan.com.vn/resize/745x510/2020/04/11/20200411223110-7181_wm.jpg,,26950,80,,6,,21.0301401,105.836961
"
Bán gấp góc 2MT đường Tân Hương gần chợ Tân Hương 8.7x20m 3L 26tỷ
",4,365,,1,23,,,5,"
Bán nhà 2 mặt tiền kinh doanh đường Tân Hương, P. Tân Quý, Q. Tân Phú.- Vị trí: Ngay ngã ba Tân Hương, Lê Sát, khá gần chợ Tân Hương, vị trí đẹp, kinh doanh buôn bán sầm uất, đầy đủ tiện ích.- Diện tích: 8.7m x 20m, nhà 3 lầu.- Giá: 26 tỷ thương lượng.- Hình ảnh và thông tin chính xác 100%.Liên hệ: 0902486515 Chí Công.
",https://file4.batdongsan.com.vn/resize/745x510/2020/03/23/20200323113635-cbe9_wm.jpg,,26000,174,,6,,10.7900875,106.6217648
"
Bán gấp nhà HXH Âu Cơ gần khu Bàu Cát, 4.5x12m, 3L mới
",1,365,,1,23,,,4,"
Nhà 3.5 tấm mới đường Âu Cơ gần ngay ngã tư Âu Cơ - Thoại Ngọc Hầu - Hồng Lạc, sát bên Bàu Cát, gần chợ vải Tân Bình, chợ vải Phú Thọ Hòa. Trước nhà có khoảng sân rộng, hẻm 4m cách mặt tiền chỉ vài bước chân.DT: 4.5x12m.Giá: 5.85 tỷ.Miễn trung gian.LH: 0902486515 Chí Công.
",https://file4.batdongsan.com.vn/resize/745x510/2020/03/25/20200325102632-4f4f_wm.jpg,,5850,57,,6,,10.784533,106.642192
"
Cần bán gấp nhà H4m gần 100m2 gần chợ Tân Bình
",1,365,,1,22,,,2,"
Nhà chính chủ cần bán gấp để xuất cảnh đường Âu Cơ, P. 10, Tân Bình gần Khuông Việt, BV Tân Phú, NH Bạch Kim. Vị trí gần chợ Tân Bình tiện xây BT mini, làm kho chứa vải, xung quanh nhà cao tầng, dân cư đông đúc, sạch sẽ, hàng xóm vui vẻ.DT: 12x12m.Giá: 9,5 tỷ có TL. Có giá tốt cho khách thiện chí.Miễn trung gian.LH: 0902486515 Chí Công.
",,,9500,144,,6,,10.784533,106.642192
