title,estateType,expireAfter,project,province,district,ward,street,numberOfRoom,description,image,detail,price,area,contact,transaction,addressDetail,lat,lng
"
CHÍNH CHỦ, BÁN NHANH, ĐƠN LẬP NGUYỆT QUẾ, 351M2, 27 TỶ, TRUNG TÂM GIỮA HỒ 12HA HARMONY, 0932533333
",3,365,,2,39,,,,"
Bán nhanh cắt lỗ đơn lập, 2 mặt thoáng, khu Nguyệt Quế, vị trí trung tâm khu hồ 12hA, Harmony.- Diện tích: 355m2.- Xây dựng: 380m2/3 sàn.- Giá: 27 tỷ, đơn giá chỉ khoảng hơn 77tr/m2, thị trường 95 - 100tr/m2.- Khách thiện chí làm việc nhanh gọn liên hệ: 093.25.33333.Cảm ơn!
",https://file4.batdongsan.com.vn/resize/745x510/2020/03/09/20200309104353-6201_wm.jpg,,27000,355,,6,,21.04736328125,105.905670166016
"
CĂN HỘ CAO CẤP TẠI DỰ ÁN CENTANA, Q. 2 GIÁ CHỈ TỪ 1.8 TỶ - NHIỀU LỰA CHỌN ĐẸP - LH NGAY 0937309292
",2,365,,1,14,,,1,"
Cần bán nhanh các căn hộ cao cấp tại dự án Centana Thủ Thiêm, Quận 2, căn 1 - 2 - 3 PN, cam kết hàng độc quyền giá cực tốt, giữ chìa khóa, hỗ trợ xem nhà 24/24, chi tiết như sau:- Căn hộ officetel diện tích 44m2 (1 phòng ngủ, 1WC) giá bán: Từ 1.8 tỷ đến 2.2 tỷ (tùy tầng, tùy view, tùy nội thất).- Căn hộ officetel diện tích 55m2 (2 phòng ngủ, 2WC) giá bán: Từ 2,1 tỷ đến 2.3 tỷ (tùy tầng, tùy view, tùy nội thất).- Căn hộ diện tích officetel 61m2 (2 phòng ngủ, 2WC) giá bán: Từ 2.4 tỷ đến 2.5 tỷ (tùy tầng, tùy view, tùy nội thất).- Căn hộ diện tích officetel 71m2 (2 phòng ngủ, 2WC) giá bán: Từ 2.7 tỷ đến 2.9 tỷ (tùy tầng, tùy view, tùy nội thất).- Căn hộ diện tích 64m2 (2 phòng ngủ, 2 vệ sinh, 1 sân phơi) giá bán: Từ 2,75 tỷ đến 2.9 tỷ (tùy tầng, tùy view, tùy nội thất).- Căn hộ diện tích 88m2 (2 phòng ngủ, 2 vệ sinh, 1 sân phơi, 1 ban công, bếp chữ L rộng rãi) giá bán: Từ 3,2 tỷ đến 3.5 tỷ (tùy tầng, tùy view, tùy nội thất).- Căn hộ diện tích 97m2 (3 phòng ngủ, 2 vệ sinh, 1 sân phơi, 1 ban công phòng khách, 1 bếp) giá bán: Từ 3,7 tỷ đến 3.9 tỷ.Thông tin dự án:- Thiết kế: Hiện đại, sang trọng, đẳng cấp, không gian yên tĩnh, trong lành, khu vực dân trí cực kỳ văn minh và lịch sự.- Tiện ích:+ Hồ bơi rộng hơn 300m2, siêu đẹp, siêu sang (miễn phí sử dụng).+ Khu TTTM 2 tầng, phòng tập gym, cafe, spa, khu vui chơi giải trí, công viên cây xanh rộng hơn 5000m2 bao bọc xung quanh dự án.- Giao thông:+ Rất gần siêu thị Metro, trung tâm thương mại Parkson Cantavil, siêu thị BigC, Lotte Cinema, Vincom Megamall, chợ, trường học quốc tế...+ Chỉ 10 phút tới Q. 1, 20 phút tới quận 7 và sân bay Tân Sơn Nhất.Liên hệ ngay: 0937.30.9292 - Mr. Hải - giữ chìa khóa rất nhiều căn hộ, sẵn sàng hỗ trợ xem trực tiếp bất kỳ lúc nào.Chúng tôi cam kết mang đến chất lượng dịch vụ tốt nhất cho khách hàng lưu trú và sử dụng dịch vụ.
",https://file4.batdongsan.com.vn/resize/745x510/2020/02/17/20200217155126-a8e4_wm.jpg,,1800,44,,6,,10.7860374450684,106.748092651367
"
BÁN GẤP LÔ ĐẤT ĐƯỜNG ĐỖ THỪA LUÔNG, DT 4X17M, P. TÂN QUÝ, Q. TÂN PHÚ, GIÁ 4.7 TỶ
",5,365,,1,23,,,,"
Còn 1 lô duy nhất giá gốc, lô số 10 đất dự án 43 Đỗ Thừa Luông, Tân Phú công ty Thuận Việt là chủ đầu tư.- Diện tích: 4x17m.- Đất trống tiện xây mới, tặng GPXD 3.5 tấm.- Vị trí đẹp, có công viên trong khu, điện nước âm, đường 8m có lề. Gần Gò Dầu, chợ Tân Hương, ra Aeon 200m.Sổ hồng cầm tay, công chứng ngay và luôn.Giá 4.7 tỷ, hỗ trợ vay ba bên.
",https://file4.batdongsan.com.vn/resize/745x510/2020/04/30/20200430235225-cfdb_wm.jpg,,4700,68,,6,,10.7924333,106.6173102
"
VINHOMES BA SON: BÁN GẤP ĐI ĐỊNH CƯ, TRONG THÁNG 5, GIÁ CỰC KỲ TỐT CHÊNH ÍT NHẤT 2 TỶ SO VỚI TT
",2,365,,1,10,,,2,"
Bán căn hộ Vinhomes Golden River Ba Son, giá tốt - Chính chủ, xem nhà ngay và thương lượng trực tiếp chủ nhà với những căn hộ phù hợp mọi nhu cầu chỉ 5 phút sau khi gọi hotline 0908.19.99.32.Email: nguyenlam32100@gmail.com- Bán gấp căn 1PN, 49.5m2, hướng Quận 1, NTCB giá chỉ 4.650 tỷ chốt.- Bán gấp căn 2PN, 69m2, view sông Thị Nghè, full nội thất, giá rẻ chỉ 6.5 tỷ.- Bán nhanh căn ghép 200m2 (186.5m2 sử dụng) tòa A3, tầng trung, NTCB, view sông Thị Nghè + Thảo Cầm Viên, giá rẻ bất ngờ chỉ 25 tỷ thương lượng chốt nhanh cho khách hàng thiện chí.- Hot bán nhanh căn 3PN lớn 118m2, view sông Sài Gòn, tòa A2, tầng cao, NTCB, giá chỉ 15.5 tỷ.- Bán căn 3PN 121m2 view sông SG và Bitexco Quận 1 giá chốt 17.5 tỷ.Giá bán căn hộ Vinhomes Golden River Ba Son:* Loại 1 phòng ngủ.Diện tích căn 1 phòng ngủ: 47m2 - 50m2.Officetel: 4.5 - 5 tỷ.Căn hộ: 6 - 6.6 tỷ.* Loại 2 phòng ngủ.Diện tích căn 2 phòng ngủ: 68m2, 72m2, 74m2, 78m2, 80m2, 86m2, 90m2.Officetel: 6.5 - 8.5 tỷ.Căn hộ: 7.6 - 14 tỷ.* Loại 3 phòng ngủ.Diện tích căn 3 phòng ngủ: Từ 199m2, 101m2, 105m2, 110m2, 118m2, 121m2.Căn hộ: Giá từ 11.5 - 24 tỷ.* Loại 4 phòng ngủ.Diện tích căn 4 phòng ngủ: 157m2, 159m2.Căn hộ: Giá từ 27 tỷ.* Giá bán Penthouse Vinhomes Golden River: 32 tỷ với diện tích 120m2 - 180m2.* Chúng tôi có thể phục vụ cho bạn như thế nào?- Hỗ trợ miễn phí lắp đặt truyền hình cáp, internet, rèm cửa, sàn phơi đồ, chuyển đồ, sơn sửa, dán tường...- Giải đáp mọi thủ tục, thắc mắc liên quan đến hợp đồng chuyển nhượng, thủ tục pháp lý, đăng ký mới thẻ xe, thẻ cư dân.- Xem nhà 24/7 kể cả các ngày cuối tuần, ngày lễ.* Cam kết hỗ trợ tận tình để bạn tìm được một tổ ấm như ý.""Đảm bảo khách hàng luôn luôn hài lòng và tiết kiệm tối đa chi phí và thời gian là nhiệm vụ duy nhất của chúng tôi với kinh nghiệm lâu năm trong nghề và sự chuyên nghiệp trong cung cách tư vấn"".- Luôn cập nhật sản phẩm theo tuần.- Cung cấp giỏ hàng tốt nhất thị trường về giá.- Nắm bắt nhu cầu khách hàng nhanh, hiệu quả.* Quý khách hàng gọi ngay hotline Vinhomes Bason (Vinhomes Golden River) để có thông tin chính xác 100%, tư vấn tận tâm, tận tình và xem nhà 24/7:* Hotline: 0908199932 (24/07).* Website: http://batdongsanmoi.info/chuyen-muc/du-an/* Chúc quý khách hàng sớm lựa chọn được căn hộ ở và đầu tư như ý.
Thông tin pháp lý: Hdmb
",https://file4.batdongsan.com.vn/resize/745x510/2020/04/30/20200430222917-59de_wm.jpg,,7600,83,,6,,10.7825384140015,106.707504272461
"
BÁN GẤP LÔ NHÀ ĐẤT HẺM CHU VĂN AN CÁCH MẶT ĐƯỜNG 50M TIỆN XÂY CĂN HỘ
",1,365,,1,3,,,,"
- Chính chủ kẹt tiền cần chuyển nhượng lại nhà cấp 4 cách đường Chu Văn An 50m.- Vị trí và tiện ích: Tọa lạc tại vị trí siêu đắc địa, sầm uất và phát triển nhất khu vực, giao thông thuận tiện đi lại, gần quận 1, tập hợp nhiều dự án nước ngoài, các công ty văn phòng cao ốc lớn...- Diện tích: 5.7x28m, nở hậu 5m9. DTCN: 148.6m2.- GPXD: Hầm + trệt + 4 lầu + thượng. Xây được 33 phòng.- Giá bán 12 tỷ.- Pháp lý: Sổ hồng, không quy hoạch hay tranh chấp, sang tên nhanh gọn.- LH: 0973.373779 (Tuân) chính chủ.
",https://file4.batdongsan.com.vn/resize/745x510/2019/10/08/20191008093233-f47a_wm.jpg,,12000,148.6,,6,,10.8107111,106.7076208
"
BÁN 2,6 SÀO ĐẤT BÌNH LỢI, VĨNH CỬU, GIÁ 3 TỶ, LH: 0905180884
",5,365,,5,80,,,,"
Bán 2,6 sào đất Bình Lợi, Vĩnh Cửu, giá 3 tỷ.LH Công xem đất: 0905180884.
",https://file4.batdongsan.com.vn/resize/745x510/2020/03/13/20200313091208-d52e_wm.jpg,,3000,2615,,6,,11.029641008756,106.820074386546
"
BÁN NHÀ SỔ RIÊNG, THỔ CƯ 100%, NH VIETINBANK HỖ TRỢ VAY, NHÀ 1,27 TỶ, VAY ĐƯỢC 800TR, LAVENDER CITY
",1,365,,5,80,,,3,"
Bán nhà sổ riêng, thổ cư 100%, NH Vietinbank hỗ trợ vay, nhà 1,27 tỷ, vay được 800tr. Lavender City.Khu dân cư Lavender City xã Thạnh Phú, huyện Vĩnh Cửu, Đồng Nai cách trung tâm Biên Hòa 5km, cách KDL Bửu Long 7km, cách Làng Bưởi Tân Triều 3km, cách Changshin 3km.Khu này nhà rất đông rồi.LH Công: 0905.18.08.84.
Thông tin pháp lý: Đã có sổ hồng
",https://file4.batdongsan.com.vn/resize/745x510/2020/04/08/20200408091640-2158_wm.jpg,,1270,90,,6,,11.0034379959106,106.820983886719
"
CHUNG CƯ THANH XUÂN CÒN 1 CĂN 2PN CHỈ 2,34 TỶ CĂN 76,21M2. CK 5% VÀ QUÀ 90TR
",2,365,,2,52,,,3,"
Em còn 1 căn tầng 4 hợp khách Tây tứ trạch cả cửa chính lẫn logia.Căn rộng 80,45m2.Tim tường 90,88m2.Giá 2,39 tỷ thôi ạ.Đã chiết khấu 5% gtch và tặng 90tr nội thất.Và căn 2PN rộng 76,21m2 thông thuỷ - 84,84m2 tim tường.Đã chiết khấu 5% và quà tặng 90tr.Giá 2,34 tỷ.LH: 0364079353.
",https://file4.batdongsan.com.vn/resize/745x510/2020/04/30/20200430172445-7745_wm.jpeg,,2340,76.21,,6,,20.9860496520996,105.798133850098
"
CHÍNH CHỦ CẦN BÁN GẤP NHÀ MẶT TIỀN 8M HOÀNG QUỐC VIỆT, QUẬN 7 (KHÔNG TIẾP QC)
",4,365,,1,19,,,,"
Tôi cần bán căn nhà mặt tiền Hoàng Quốc Việt, P. Phú Mỹ, Quận 7:Diện tích 169m2, thiết kế 1 trệt, 3 lầu. Gần Trường học, siêu thị, chợ, công viên, khu an ninh cao cấp, cách KĐT Phú Mỹ Hưng 3 phút.Tặng tủ lạnh, sofa, máy lạnh...Đường 8m, 3 xe hơi tránh nhau. Xe hơi có thể đậu trong nhà.Gia đình xây để ở nên rất chắc chắn, kiên cố và thẩm mỹ.Giá bán 6,1 tỷLH chính chủ chị Linh: 0906600616.
",https://file4.batdongsan.com.vn/resize/745x510/2020/04/29/P6DCDOdZ/20200429164342-d606_wm.jpg,,6100,169,,6,,10.7141718,106.737793
"
SỞ HỮU QUỸ CĂN GIÁ TỐT NHẤT THỊ TRƯỜNG DỰ ÁN EUROWINDOW RIVER PARK - CK 12% - LH 0985577146
",2,365,,2,31,,,3,"
- Eurowindow River Park dự án chung cư liền kề Phố Cổ giá chỉ từ 18tr/m2.- LH: 0985577146.* Ngoài ra nhập ngay quỹ căn sau.- 1,3 tỷ 2PN, 1,5 tỷ 3PN - Hỗ trợ 12 tháng.- 1,7 tỷ 2PN, 2 tỷ 3 PN - Hỗ trợ 24 tháng.- 2 gói bàn giao linh hoạt: Không gian sáng tạo và full nội thất liền tường.- Cơ cấu diện tích: 63 - 72m2 căn 2 PN, 77 - 98m2 căn 3PN.* Vị trí kết nối dự án:- Dự án nằm ngay chân cầu Đông Trù trên trục đường Trường Sa kéo dài - Đông Hội - Đông Anh - Hà Nội - Quốc Lộ 5 nên kết nối sân bay, cầu cảng thuận lợi (chỉ 15p di chuyển đến sân bay Nội Bài).- Liền cạnh Triển Lãm Quốc Gia 128 ha đang thi công.- Liền kề công viên Kim Quy lớn nhất Việt Nam 190ha - Disneyland tại việt Nam đang trong quá trình thi công.- 7p di chuyển đến cầu Nhật Tân - 10 sang phía Tây Hồ Tây.- Liền kề bệnh Viện Quốc Tế.- 5p cầu Chương Dương - Long Biên.* Dự án được bàn giao và vận hành theo Concept khách sạn 4 sao cao cấp Manhattan Singapore 1 trong 5 đơn vị quản lý vận hành khách sạn và các tòa nhà hạng sang đứng đầu thế giới.* Tích hợp tiện ích cao cấp.- Siêu thị rộng 1.700m2.- Trường cấp 1 - 2 - 3 chuẩn quốc gia.- Vườn treo, Vườn nướng Nhật Bản, Vườn thiền yoga, Vườn dạo - phố đi bộ đảm bảo cho quý cư dân một cuộc sống xanh - sạnh - đẹp.- 3 tầng để xe rộng rãi, thông nhau.- Bể bơi bốn mùa rộng 500m thoải mái sử dụng.- Sky Garden checkin trên mái tầng 39 tòa River,- An ninh 4 lớp an toàn tuyệt đối cho cư dân đặc biệt là trước nguy cơ dịch bệnh trên khắp toàn cầu.Quý khách hàng hãy liên hệ ngay với chúng tôi 0985.577.146 để được hỗ trợ tư vấn nhiệt tình và chính xác nhất.- Chỉ duy nhất có tại dự án Eurowindow River Park chân cầu Đông Trù cách BigC Long Biên 1km.
",https://file4.batdongsan.com.vn/resize/745x510/2020/04/30/20200430161910-8873_wm.jpg,,1476,82,,6,,21.0823497772217,105.871757507324
