title,estateType,expireAfter,project,province,district,ward,street,numberOfRoom,description,image,detail,price,area,contact,transaction,addressDetail,lat,lng
"
cho thuê căn hộ M-ONE, Q.7, 32M2, 1PN,NTCB, giá: 7tr, lh:0938539253  
",2,365,,1,19,,,,"
cho thuê căn hộ M-ONE, đường bế văn cấm quận 7diện tích: 32m2, 1 phòng ngủ, có nội thất cơ bảngiá:7trliên hệ: 0938539253 hoặc 0963833378 
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/11/20200511113059-7e3a_wm.jpg,,7,32,,5,,10.750825881958,106.709579467773
"
Cho thuê phòng rẻ đẹp, mát mẻ, sạch sẽ và tự do giờ giấc tại Gò Vấp
",1,365,,1,6,,,,"
Phòng sạch đẹp, thoáng mát, an ninh bên khu Cây Trâm, Gò Vấp.- Phòng rộng 18 - 25 m2.- Có gác lửng- WC riêng - Giờ giấc tự do- Camera an ninh- Wifi miễn phíDưới sảnh còn có coffee để mọi người tiếp khách, có dịch vụ giặt sấy,...-Không ở chung với chủ nhà*** Khu vực đầy đủ tiện ích xung quanh.*** Giá thuê từ 2,5tr - 2,6tr LH: 0909020548
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/11/20200511102641-950c_wm.jpg,,2,0,,5,,10.8417611,106.7140565
"
Cho thuê gấp CHCC Vinhome Trần Duy Hưng 0907 -68m2& 3507 -70m2&3608 -102m2. 10tr. LH: 0853361032
",2,365,,2,28,,,,"
(0853361032) Chính chủ không có nhu cầu ở nên cho thuê gấp 3 căn hộ tại chung cư cao cấp Vinhome Trần Duy Hưng ( DCapitale Trần Duy Hưng ).  Thông tin căn hộ như sau: - 0907 diện tích 68,9m2 thiết kế 2 phòng ngủ, phòng khách, bếp, 2 WC,  nội thất nguyên bản chủ đầu tư gồm thiết bị vệ sinh, ánh sáng... Hướng cửa sổ : Đông Bắc, hướng cửa chính : Tây Nam. Giá cho thuê 10 triệu/tháng.  - 3507 diện tích 70m2 thiết kế 2 phòng ngủ, phòng khách, phòng phụ, bếp, 2WC, nội thất đầy đủ ( thiếu đồ điện tử ). Nhận nhà có thể xác vali vào ở luôn . Hướng cửa : Tây Nam, hướng cửa sổ : Đông Bắc. Giá cho thuê: 15 triệu/tháng. - 3608 diện tích 102,61m2 thiết kế 3 phòng ngủ, phòng khách, bếp, 2 WC, đầy đủ nội thất. Hướng cửa sổ : Đông Bắc, Đông Nam , hướng cửa chính : Tây Nam.Giá cho thuê 1300 $/tháng.  Liên hệ Em Thư  0853361032 để đến xem nhà trực tiếp.
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/11/20200511113025-5d66_wm.jpg,,10,68,,5,,21.0107492,105.799529
"
2PN Diamond Island nội thất cao cấp view triệu đô giá chỉ 19tr/tháng. LH 0903.043.034
",2,365,,1,14,,,,"
Em chuyên cho thuê căn hộ Đảo Kim Cương.--------------------------Chủ nhà cho thuê căn hộ full nội thất.Căn hộ 2PN + 2WC.Tổng diện tích sử dụng 86 m2.Giá rẻ thị trường.Nội thất cao cấp, sang trọng.---------------------------Liên hệ em để xem nhà, em sẽ giải đáp mọi thắc mắc.Nếu đây không phải lựa chọn của anh chị, Em sẽ tìm ra căn phù hợp với nhu cầu anh/chị.Liên hệ oanh xem nhà 0903.043.034.
",https://file4.batdongsan.com.vn/resize/745x510/2020/03/05/20200305110203-2325_wm.jpg,,19,86,,5,,10.7789974212646,106.747192382813
"
Cho thuê căn hộ Sunrise City 99m2 căn góc có ban công view hồ bơi nội thất Châu Âu, call 0977771919
",2,365,,1,19,,,,"
Chính chủ cho thuê căn hộ Sunrise City, 99m2, view hồ bơi có ban công rộng thoáng mát tầng 9, nội thất mới 100% Châu Âu giá rẻ. Call 0938179199.
",https://file4.batdongsan.com.vn/resize/745x510/2020/03/26/20200326104437-7977_wm.jpg,,0,99,,5,,10.7386236190796,106.70059967041
"
Tòa nhà văn phòng - Giá 244.871đ/m2 - 265 276 Hồng Lạc, Tân Bình
",2,365,,1,22,,,,"
- Diện tích trống: 60m2, 70m2, 100m2, 130m2, 200m2, 400m2, 600m2, 800m2- Giá thuê: 244.871đ - 267.132đ- Trang thiết bị: Thang máy, máy lạnh, hệ thống chiếu sáng, PCCC, bảng hiệu công ty....- Miễn phí các dịch vụ: Phí quản lý, bảo vệ 24/24, lao công full tuần, phí làm việc ngoài giờ....- Free setup: 20 - 30 ngày (Chốt cọc trong tháng 5/2020)- 265 267 Hồng Lạc, Phường 10, Tân Bình- Chính chủ cho thuê: 0908606055 (Danh)
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/11/20200511103823-4332_wm.jpg,,51,200,,5,,10.7874596,106.647089
"
Tòa nhà văn phòng 2 mặt tiền - Giá 8,5 triệu/ 27m2 - 346 348 350 Hoàng Văn Thụ, Tân Bình
",2,365,,1,22,,,,"
- Diện tích tòa nhà: 12m*20m.- Quy mô: 1 hầm, 8 lầu.- Diện tích trống: 27m2.- Giá thuê: 8,5 triệu.- Trang thiết bị: Thang máy, máy lạnh, hệ thống chiếu sáng, PCCC, bảng hiệu công ty.- Miễn phí các dịch vụ: Phí quản lý, bảo vệ 24/24, lao công full tuần, phí làm việc ngoài giờ...- 346 - 348 - 350 Hoàng Văn Thụ, Phường 4, Tân Bình.- Chính chủ cho thuê: 0908606055 (Danh).
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/11/20200511104736-b1f4_wm.jpg,,8,27,,5,,10.797861,106.6583893
"
Cho thuê nhà MP Phạm Ngọc Thạch  dt 140m, mt 12m giá 120 tr
",4,365,,2,32,,,,"
Cho thuê nhà MP Phạm Ngọc Thạch dt 140m. mt 12m giá 120 trnhà vị trí đẹp, vỉa hè rộng là tuyến phố 2 chiều không có giải phân cách, kinh doanh sầm uất, phù hợp kinh doanh tất cả các nghành nghềliên hệ E Vân 0904860862
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/11/20200511113021-e0c7_wm.jpg,,0,0,,5,, 21.0116671041231770,105.8370350020918800
"
CHỦ NHÀ CHO THUÊ CĂN HỘ 1PN ĐẦY ĐỦ NỘI THẤT TẠI SKY CENTER, NGAY CẠNH SÂN BAY TSN 0902*924*008
",2,365,,1,22,,,,"
Chính chủ cho thuê căn hộ 1PN đầy đủ nội thất, chỉ cần xách vali vào ở, tại Sky Center. (Thông tin thật).- Cho thuê căn hộ cao cấp đầy đủ nội thất 1PN, tại tầng 15, Block B view hồ bơi, mặt tiền đường Phổ Quang, ngay trung tâm Quận Tân Bình, di chuyển các quận trung tâm dễ dàng, sân bay Tân Sơn Nhất 5 phút.- Căn hộ đã bàn giao, nhà mới full nội thất chỉ cần xách vali vào ở, phong cách hiện đại sang trọng.- Giá thuê 12.000.000 đồng/tháng giảm giá mùa dịch. Liên hệ (chị Dung chủ nhà không phải môi giới), để xem căn hộ thực tế.
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/11/20200511112946-89f1_wm.jpg,,0,0,,5,,10.8060159683228,106.666458129883
"
Cho thuê căn hộ 2 ngủ cơ bản rộng thênh thang, điều hòa mát lạnh mới 100%
",2,365,,2,52,,,,"
Chính chủ cho thuê căn hộ 2 ngủ tại tòa chung cư cao cấp Sapphire số 2 Chính Kinh Căn hộ mới 100%, nội thất cơ bản tiêu chuẩn nhập khẩu, điều hòa+ tủ bếp+ bếp+ nóng lạnh. Phù hợp cho hộ gia đình ở hoặc làm vp kết hợp Cho thuê giá 12tr/ tháng Liên hệ 0914819983 Miễn TG
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/11/20200511112842-1fad_wm.jpg,,12,102,,5,,21.002666473388672,105.8154296875
